pet_id,issue_date,listing_date,condition,color_type,length_m,height_cm,X1,X2,breed_category,pet_category
ANSL_61141,9/4/2007 0:00,9/27/2018 12:13,1,Brown,0.58,9.08,13,9,0,2
ANSL_64287,7/8/2017 0:00,10/19/2017 16:48,1,White,0.11,22.68,7,1,0,1
ANSL_75139,10/22/2016 0:00,6/15/2017 12:18,1,Blue Tabby,0.64,25.66,0,1,0,1
ANSL_57899,3/8/2016 0:00,12/1/2016 17:41,0,Buff,0.3,15.85,0,1,1,2
ANSL_66646,10/2/2017 0:00,1/3/2018 17:48,2,Black,0.56,43.77,0,1,1,1
ANSL_57979,8/16/2016 0:00,9/27/2017 14:15,0,White,0.76,31.42,0,1,1,2
ANSL_69846,10/10/2014 0:00,11/17/2016 17:37,0,Black,0.43,48.94,0,1,1,2
ANSL_73879,9/22/2012 0:00,11/3/2016 17:19,1,Tan,0.66,18.43,0,1,0,2
ANSL_67216,2/12/2017 0:00,3/9/2018 17:14,1,Lynx Point,0.55,18.08,0,1,0,1
ANSL_57838,8/17/2016 0:00,9/8/2017 9:00,2,Brown Tabby,0.86,16.89,16,9,0,1
ANSL_59236,9/5/2017 0:00,12/12/2017 16:48,0,Black,0.19,25.54,0,1,1,2
ANSL_68466,6/4/2016 0:00,9/25/2016 19:18,2,Brown Brindle,0.8,23.76,13,9,0,2
ANSL_66392,10/28/2016 0:00,11/26/2017 16:40,0,Black,0.23,34.39,0,1,1,2
ANSL_56362,11/8/2018 0:00,2/22/2019 18:23,0,Black,0.58,47.48,0,1,1,1
ANSL_73846,1/26/2012 0:00,9/28/2016 12:50,0,Brown Brindle,0.59,39.95,7,1,1,2
ANSL_72929,7/13/2012 0:00,3/9/2017 11:59,0,Fawn,0.5,36.65,0,7,1,2
ANSL_60262,9/10/2014 0:00,12/15/2017 18:21,0,Blue Tabby,0.63,39.55,0,1,1,1
ANSL_56623,6/23/2015 0:00,2/16/2017 17:41,1,Brown Brindle,0.03,28.63,7,1,0,2
ANSL_66726,6/10/2017 0:00,7/7/2018 0:00,0,White,0.32,9.42,13,9,1,2
ANSL_63180,10/28/2013 0:00,1/11/2017 12:33,1,White,0.44,16.22,13,9,0,2
ANSL_61125,5/26/2013 0:00,12/17/2018 15:16,1,Brown Tabby,0.89,45.57,0,1,0,1
ANSL_55890,3/8/2016 0:00,10/24/2017 10:02,0,White,0.5,45.47,7,1,1,2
ANSL_67273,11/27/2017 0:00,2/7/2018 16:18,2,Tan,0.44,39.53,13,9,1,2
ANSL_73100,7/15/2016 0:00,10/7/2016 14:18,0,Tortie,0.86,25.99,0,1,1,1
ANSL_73377,10/3/2003 0:00,10/28/2016 16:40,0,Black,0.3,44.94,0,7,1,2
ANSL_63632,12/22/2016 0:00,1/21/2018 22:37,0,Yellow,0.7,45.13,0,7,1,2
ANSL_56567,11/2/2016 0:00,11/29/2018 9:41,1,Tan,0.92,44.13,0,1,0,2
ANSL_53129,11/13/2015 0:00,12/26/2016 16:59,0,White,0.15,13.15,7,1,1,1
ANSL_52784,11/20/2016 0:00,1/25/2018 11:59,1,Black,0.59,11.78,0,1,0,2
ANSL_64885,8/27/2016 0:00,12/3/2018 0:00,1,Black,0.31,15.97,13,9,0,2
ANSL_59959,7/28/2016 0:00,11/23/2016 18:57,0,Brown,0.09,40.39,0,1,1,2
ANSL_72114,9/3/2018 0:00,12/28/2018 17:02,1,Black,0.52,46.95,7,1,0,1
ANSL_63286,2/19/2014 0:00,3/12/2019 11:42,2,Tan,0.35,25.15,0,7,1,2
ANSL_57470,6/15/2016 0:00,7/10/2017 16:57,0,Black,0.71,29.16,0,1,1,2
ANSL_66687,3/20/2011 0:00,9/10/2017 12:30,1,Black,0.71,19.37,13,9,0,2
ANSL_69958,12/12/2012 0:00,2/17/2017 13:27,1,Orange Tabby,0.29,26.34,13,9,0,1
ANSL_59196,7/5/2017 0:00,8/9/2017 17:51,,Orange Tabby,0.92,11.71,13,9,2,1
ANSL_68054,4/22/2017 0:00,11/24/2018 16:12,1,Brown,0.87,24.19,13,9,0,2
ANSL_57890,5/23/2010 0:00,2/6/2018 12:24,1,Black,0.5,36.48,7,1,0,2
ANSL_66002,1/11/2015 0:00,4/15/2018 19:25,0,Chocolate,0.93,30.92,0,7,1,2
ANSL_58200,12/14/2011 0:00,1/18/2019 18:05,0,Blue,0.8,38.95,0,1,1,1
ANSL_60211,10/3/2016 0:00,12/19/2016 12:30,0,Black,0.9,35.89,0,1,1,1
ANSL_54007,4/28/2014 0:00,12/11/2016 17:11,1,Red,0.64,34.85,0,7,0,2
ANSL_64738,1/30/2011 0:00,2/24/2019 11:47,1,White,0.85,44.41,13,9,0,1
ANSL_67275,6/22/2011 0:00,9/19/2018 12:53,0,Brown Tabby,0.78,27.65,13,9,1,1
ANSL_51007,11/7/2018 0:00,3/16/2019 18:14,1,Blue Tabby,0.04,16.18,0,1,0,1
ANSL_69448,1/27/2011 0:00,5/11/2017 10:26,0,Fawn,0.01,36.61,1,4,1,2
ANSL_63922,7/26/2018 0:00,11/21/2018 13:35,2,Blue Tabby,0.13,23.57,13,9,1,1
ANSL_60759,4/25/2014 0:00,1/3/2017 17:20,1,Black,0.28,25.48,0,7,0,2
ANSL_68951,10/11/2018 0:00,3/8/2019 14:58,0,White,0.7,5.98,0,1,1,1
ANSL_59689,8/13/2018 0:00,11/7/2018 22:36,1,White,0.18,48.65,0,1,0,2
ANSL_52799,1/24/2016 0:00,2/20/2018 0:00,0,White,0.89,38.4,13,9,1,2
ANSL_58224,6/28/2017 0:00,11/19/2017 9:00,2,Blue,0.04,40.29,16,9,1,1
ANSL_58237,3/11/2016 0:00,5/11/2017 17:28,0,Brown Brindle,0.36,18.27,0,1,1,2
ANSL_59476,8/27/2017 0:00,10/27/2017 14:10,2,Torbie,0.41,15.67,13,9,1,1
ANSL_67187,2/27/2018 0:00,8/21/2018 18:36,,Yellow,0.7,19.34,0,1,2,0
ANSL_60446,2/24/2014 0:00,9/17/2016 12:37,1,Black,0.37,43.49,13,9,0,2
ANSL_57023,5/28/2018 0:00,10/21/2018 19:05,2,Black,0.26,15.26,17,9,0,1
ANSL_72570,6/27/2016 0:00,11/21/2016 0:00,1,Black,0.36,5.67,13,9,0,1
ANSL_66739,1/4/2011 0:00,7/17/2018 16:06,0,Brown,0.11,13.52,0,7,1,2
ANSL_66797,2/5/2017 0:00,3/16/2017 12:02,2,Orange Tabby,0.38,40.89,13,9,0,1
ANSL_73210,5/11/2008 0:00,10/5/2017 19:05,0,Blue,0.78,6.27,0,1,1,1
ANSL_60942,6/17/2018 0:00,7/10/2018 15:44,,Orange Tabby,0.74,21.06,13,9,2,1
ANSL_65613,9/8/2014 0:00,7/20/2018 13:17,0,Calico,0.43,27.03,13,9,1,1
ANSL_50088,7/17/2016 0:00,9/1/2016 14:18,2,Brown Tabby,0.86,34.07,13,9,1,1
ANSL_59064,7/6/2016 0:00,11/20/2016 14:10,1,Brown Tabby,0.75,33.13,0,1,0,1
ANSL_72174,11/18/2017 0:00,12/13/2018 18:31,1,Black,0.7,47.26,0,7,0,2
ANSL_70035,9/2/2014 0:00,10/4/2016 11:20,0,Brown Tabby,0.43,30.31,0,7,1,1
ANSL_50592,10/24/2017 0:00,12/20/2017 11:37,2,Orange Tabby,0.12,17.82,13,9,0,1
ANSL_66895,7/21/2018 0:00,1/17/2019 21:58,0,Torbie,0.89,42.16,0,1,1,1
ANSL_62574,5/18/2018 0:00,12/26/2018 18:17,0,White,0.92,44.96,0,1,1,2
ANSL_74893,3/21/2016 0:00,9/30/2016 17:09,0,Buff,0.39,7.6,0,1,1,2
ANSL_73196,8/2/2016 0:00,12/9/2016 14:14,0,Brown Tabby,0.01,35.51,12,1,1,1
ANSL_66272,11/24/2016 0:00,1/14/2019 17:45,2,Brown,0.02,17.86,13,9,1,2
ANSL_64533,6/23/2018 0:00,9/27/2018 15:05,0,Silver,0.62,31.44,0,1,1,1
ANSL_62296,6/16/2016 0:00,11/13/2016 0:00,1,Brown Tabby,0.54,44.4,13,9,0,1
ANSL_65812,1/2/2016 0:00,1/23/2017 8:19,,Black,0.04,44.21,15,4,2,4
ANSL_58578,8/20/2018 0:00,11/14/2018 16:51,0,Black,0.72,27.07,13,9,1,2
ANSL_56501,1/28/2015 0:00,3/10/2017 0:00,0,Black,0.11,19.66,13,9,1,2
ANSL_62797,12/19/2016 0:00,5/17/2017 18:48,0,White,0.67,49.7,0,1,1,1
ANSL_52407,11/22/2007 0:00,2/22/2018 14:39,0,Black Brindle,0.27,6.18,7,1,1,2
ANSL_63330,1/10/2010 0:00,2/1/2017 18:43,0,Tricolor,0.91,20.08,0,1,1,2
ANSL_73209,5/23/2007 0:00,6/24/2017 15:27,0,White,0.58,34.84,0,1,1,2
ANSL_57480,10/26/2012 0:00,7/15/2017 9:33,0,Brown,0.58,28.81,1,4,1,2
ANSL_61435,8/22/2018 0:00,11/8/2018 17:23,0,Calico,0.46,8.88,0,1,1,1
ANSL_60282,11/15/2014 0:00,6/11/2017 12:49,0,Red,0.62,44.72,13,9,1,2
ANSL_66695,8/27/2015 0:00,9/27/2016 14:43,0,Brown Tabby,0.95,16.42,13,9,1,1
ANSL_54305,12/7/2016 0:00,2/12/2017 12:34,,Black,0.81,6.64,18,4,2,1
ANSL_75712,2/22/2019 0:00,4/12/2019 13:47,2,Cream,0.94,24.3,13,9,0,1
ANSL_62583,8/6/2018 0:00,10/31/2018 17:34,1,Red,0.83,48.58,0,1,0,2
ANSL_76777,1/2/2019 0:00,5/10/2019 18:50,0,Black,0.35,15.16,0,1,1,1
ANSL_62886,7/31/2015 0:00,8/25/2017 19:46,0,Brown Tabby,0.05,9.77,16,9,1,1
ANSL_54139,6/27/2017 0:00,8/1/2017 16:35,,Black,0.67,18.69,13,9,2,1
ANSL_68026,1/22/2017 0:00,1/3/2018 13:20,1,Black,0.41,39.8,0,1,0,2
ANSL_56840,2/19/2016 0:00,6/17/2018 18:00,0,Black,0.57,22.41,0,7,1,2
ANSL_59756,6/28/2015 0:00,7/22/2016 18:11,1,Black,0.7,31.72,0,1,0,1
ANSL_58640,6/25/2017 0:00,8/25/2018 0:00,1,Black,0.85,5.75,13,9,0,1
ANSL_58059,8/6/2017 0:00,10/4/2017 15:24,2,Black,0.82,31.34,13,9,0,1
ANSL_52791,9/10/2015 0:00,10/26/2017 15:49,0,Tricolor,0.16,19.28,0,1,1,2
ANSL_62133,8/12/2012 0:00,9/2/2018 19:22,2,Black,0.53,40.61,0,7,0,2
ANSL_69670,12/29/2011 0:00,2/26/2017 18:28,0,Tan,0.37,39.45,0,7,1,2
ANSL_61152,9/22/2017 0:00,4/17/2018 17:48,1,Blue Tick,0.21,32.17,0,1,0,2
ANSL_70060,9/28/2015 0:00,6/29/2017 16:06,1,White,0.29,35.61,13,9,0,2
ANSL_74515,9/4/2016 0:00,11/29/2016 17:22,0,Black,0.69,28.32,0,1,1,1
ANSL_55230,5/8/2012 0:00,10/9/2017 12:54,0,Black,0.59,41.91,0,1,1,2
ANSL_61754,1/1/2017 0:00,1/26/2018 12:16,2,Silver,0.04,17.25,13,9,0,2
ANSL_55976,3/28/2018 0:00,6/28/2018 14:55,2,Brown Tabby,0.38,40.84,13,9,1,1
ANSL_56759,11/23/2015 0:00,12/14/2018 11:16,0,Tan,0.15,34.7,0,7,1,2
ANSL_74762,12/20/2016 0:00,9/29/2017 12:27,0,Black,0.45,31.13,0,1,1,2
ANSL_75977,1/23/2019 0:00,4/22/2019 17:03,1,Black,0.65,42.81,7,1,0,2
ANSL_72810,12/27/2016 0:00,7/8/2017 18:31,1,Lilac Point,0.11,37.73,0,1,0,1
ANSL_76669,7/25/2017 0:00,5/8/2019 17:19,0,Black Brindle,0.27,13.57,0,1,1,2
ANSL_60799,6/15/2017 0:00,5/9/2018 17:59,1,Brown Tabby,0.14,30.8,13,9,0,1
ANSL_51432,2/4/2017 0:00,11/3/2018 14:53,2,Black,0.91,26.61,0,7,0,2
ANSL_63612,3/30/2016 0:00,4/20/2018 10:58,,Brown,0,19.43,18,4,2,4
ANSL_50279,7/21/2018 0:00,2/19/2019 7:05,0,Black,0.59,36.15,7,1,1,2
ANSL_71266,11/8/2018 0:00,2/28/2019 18:33,1,Brown Tabby,0.85,9.45,0,1,0,1
ANSL_67761,4/21/2015 0:00,5/15/2017 14:52,1,White,0.24,15.42,13,9,0,2
ANSL_52614,7/28/2016 0:00,8/22/2017 0:00,1,Tan,0.77,26.32,0,1,0,2
ANSL_61619,7/3/2014 0:00,2/9/2017 13:15,0,Fawn,0.42,38.87,7,1,1,2
ANSL_62992,12/2/2015 0:00,8/23/2016 9:00,2,Torbie,0.03,30.73,16,9,1,1
ANSL_68211,4/15/2016 0:00,5/11/2017 12:54,1,White,0.42,19.61,0,1,0,2
ANSL_57785,9/19/2018 0:00,10/17/2018 21:57,2,Blue Tabby,0.83,44.02,18,4,1,1
ANSL_56513,1/17/2011 0:00,11/29/2018 17:06,1,Blue Tabby,0.93,32.27,0,1,0,1
ANSL_75072,5/18/2018 0:00,12/10/2018 18:43,2,Cream,1,25.56,0,7,1,2
ANSL_55185,7/17/2017 0:00,8/11/2018 19:24,1,Blue,0.55,39.49,17,9,0,1
ANSL_74936,3/23/2015 0:00,11/4/2016 17:18,1,Brown Brindle,0.89,32.69,0,1,0,2
ANSL_60013,4/15/2017 0:00,7/1/2018 17:25,1,Tan,0.85,10.87,0,1,0,2
ANSL_62898,9/4/2012 0:00,3/8/2019 15:41,0,Brown Brindle,0.48,29.11,0,1,1,2
ANSL_65377,9/19/2013 0:00,7/9/2017 10:39,1,Brown Brindle,0.13,28.32,7,1,0,2
ANSL_51626,1/9/2007 0:00,1/30/2019 15:35,1,Orange Tabby,0.13,40.91,0,7,0,1
ANSL_64150,3/6/2017 0:00,9/24/2017 12:03,,Gray,0.6,21.88,11,4,2,4
ANSL_51255,6/4/2014 0:00,10/18/2018 13:59,0,Brown Tabby,0.07,34.54,0,1,1,1
ANSL_63036,12/17/2016 0:00,6/7/2017 16:59,1,Brown Brindle,0.6,33.5,0,7,0,2
ANSL_70015,7/15/2017 0:00,10/6/2017 0:00,2,Black,0.16,16.07,13,9,1,2
ANSL_56463,7/10/2016 0:00,10/27/2016 16:23,2,Blue,0.8,18.25,0,1,1,1
ANSL_56584,5/25/2011 0:00,3/8/2017 12:13,0,Tricolor,0.78,30.94,0,7,1,2
ANSL_51112,10/2/2016 0:00,6/24/2017 18:01,1,White,0.56,7.77,0,7,0,2
ANSL_67477,8/10/2018 0:00,9/25/2018 14:33,2,Brown Tabby,0.28,13.44,9,2,1,1
ANSL_61806,3/20/2016 0:00,4/14/2017 17:39,1,White,0.35,45.02,0,1,0,2
ANSL_52857,12/15/2016 0:00,1/11/2018 11:33,1,Brown,0.07,25.55,0,1,0,2
ANSL_51421,1/9/2018 0:00,3/27/2018 18:29,1,Brown,0.58,21.4,7,1,0,2
ANSL_65778,8/15/2016 0:00,4/8/2018 15:56,1,White,0.59,41.67,0,1,0,2
ANSL_63787,7/14/2017 0:00,12/7/2017 17:46,1,Chocolate,0.93,40.2,0,1,0,2
ANSL_57423,5/7/2017 0:00,5/28/2018 9:00,2,Black,0.72,12.54,16,9,0,1
ANSL_50868,9/18/2013 0:00,10/22/2016 18:35,1,Black,0.06,38.32,0,1,0,2
ANSL_70873,7/6/2017 0:00,10/31/2017 15:59,1,Black,0.58,46.96,0,1,0,1
ANSL_68610,9/22/2016 0:00,10/12/2017 16:02,,White,0.96,47.85,18,4,2,1
ANSL_60251,8/22/2016 0:00,9/20/2018 18:28,0,Sable,0.68,46.53,0,1,1,2
ANSL_66704,7/25/2015 0:00,5/5/2018 18:26,2,Blue,0.65,12.44,0,7,1,2
ANSL_71741,12/14/2016 0:00,8/5/2017 13:55,1,Brown Tabby,0.65,21.24,0,1,0,1
ANSL_60880,3/1/2008 0:00,2/28/2017 18:32,1,White,0.86,49.87,0,7,0,2
ANSL_52204,7/21/2015 0:00,8/19/2017 13:27,1,Brown Tabby,0.79,41.84,13,9,0,1
ANSL_53932,6/21/2018 0:00,9/27/2018 12:47,0,Calico,0.56,23.1,0,1,1,1
ANSL_56648,7/13/2004 0:00,1/11/2017 14:29,0,Red,0.1,17.94,0,7,1,2
ANSL_62248,10/14/2017 0:00,12/5/2017 0:00,2,Black,0.84,29.23,13,9,0,2
ANSL_56390,5/10/2017 0:00,8/28/2017 16:17,2,Brown Brindle,0.44,38.56,0,7,1,2
ANSL_61726,6/29/2016 0:00,9/30/2016 18:59,1,Blue Tabby,0.6,23.43,0,1,0,1
ANSL_51900,9/29/2016 0:00,10/19/2017 14:16,,Gray,0.43,24.36,15,4,2,4
ANSL_64289,9/2/2016 0:00,9/27/2018 18:47,1,Tricolor,0.6,13.31,0,1,0,2
ANSL_59251,3/13/2016 0:00,5/7/2018 17:55,0,Tan,0.96,21.24,0,1,1,2
ANSL_75301,8/11/2011 0:00,4/6/2019 13:45,0,Brown,0.76,37.18,0,7,1,2
ANSL_70891,7/10/2012 0:00,8/3/2017 17:02,2,Black,0.31,41.8,13,9,1,1
ANSL_75137,3/4/2005 0:00,8/30/2017 13:22,1,Brown,0.75,29.84,0,7,0,2
ANSL_75071,4/24/2015 0:00,5/18/2017 13:03,2,Tan,0.42,36.68,13,9,0,2
ANSL_52657,8/10/2016 0:00,8/11/2017 15:53,1,Tan,0.39,27.36,0,1,0,2
ANSL_65610,3/3/2017 0:00,7/7/2017 19:30,2,Red,0.9,49.27,13,9,0,2
ANSL_70300,2/22/2016 0:00,4/8/2017 19:07,1,White,0.49,40.09,0,1,0,2
ANSL_59843,1/15/2009 0:00,5/1/2017 13:12,0,Brown,0.13,42.81,7,1,1,2
ANSL_68825,2/23/2017 0:00,3/17/2018 22:43,0,White,0.49,44.89,0,1,1,2
ANSL_55586,1/14/2013 0:00,6/7/2017 19:06,0,Brown,0.35,32.61,0,1,1,2
ANSL_72094,9/16/2018 0:00,10/14/2018 16:18,2,Black,0.44,10.59,13,9,1,1
ANSL_53543,5/4/2017 0:00,1/3/2018 12:19,0,Red,0.2,44.81,0,1,1,2
ANSL_60719,8/2/2017 0:00,9/12/2018 13:20,0,Brown Tabby,0.07,34.07,13,9,1,1
ANSL_56707,12/18/2017 0:00,4/12/2018 18:26,0,Blue Tabby,0.51,12.07,0,1,1,1
ANSL_50089,5/31/2017 0:00,7/1/2018 15:15,0,Black,0.51,43.91,0,1,1,2
ANSL_68523,10/12/2011 0:00,11/1/2017 16:59,1,Black,0.36,48.02,0,1,0,2
ANSL_65441,11/30/2013 0:00,2/21/2017 18:55,1,Black,0.11,42.84,0,7,0,2
ANSL_56776,7/12/2017 0:00,8/31/2017 19:14,,Black,0.04,20.33,13,9,2,2
ANSL_52436,1/19/2015 0:00,2/28/2017 0:00,0,Tan,0.92,40.74,13,9,1,2
ANSL_67509,5/13/2016 0:00,11/8/2016 15:44,2,Tan,0.12,9.03,13,9,1,2
ANSL_59291,2/27/2016 0:00,2/1/2017 17:21,0,Black,0.71,43.49,0,1,1,2
ANSL_65236,5/10/2017 0:00,8/3/2017 17:04,0,Tricolor,0.36,25.27,0,1,1,2
ANSL_62239,4/13/2011 0:00,5/9/2018 16:19,1,Yellow,0.84,23.88,12,1,0,2
ANSL_61447,8/8/2016 0:00,11/4/2016 17:50,2,Brown Tabby,0.29,26.2,0,1,1,1
ANSL_65224,4/5/2017 0:00,6/3/2018 21:44,1,Brown Brindle,0.08,33.55,0,1,0,2
ANSL_61940,7/25/2014 0:00,6/22/2017 11:30,1,Black,0.22,26.99,0,1,0,2
ANSL_71891,12/12/2017 0:00,1/5/2019 18:29,1,Tan,0.33,19.02,0,1,0,2
ANSL_73203,8/28/2013 0:00,12/2/2016 11:15,0,Black,0.25,44.67,0,1,1,2
ANSL_58795,6/3/2018 0:00,8/24/2018 17:08,0,Black,0.55,42.02,0,1,1,1
ANSL_51521,5/3/2015 0:00,5/31/2018 17:43,0,Brown Brindle,0.46,26.2,0,7,1,2
ANSL_67003,12/9/2017 0:00,5/5/2018 18:30,0,Black,0.58,19.11,0,1,1,1
ANSL_67123,9/15/2008 0:00,1/17/2019 11:54,1,Brown,0.29,9.64,7,1,0,2
ANSL_60991,8/13/2013 0:00,9/8/2016 15:35,2,White,0.36,45.92,13,9,0,2
ANSL_56378,5/29/2016 0:00,8/21/2016 17:56,1,Brown Tabby,0.58,32.96,0,1,0,1
ANSL_68216,11/18/2016 0:00,3/10/2017 15:09,1,Black,0.29,34.15,0,1,0,1
ANSL_71291,5/3/2017 0:00,1/27/2018 17:26,1,Black,0.57,6.93,0,1,0,2
ANSL_55064,11/21/2016 0:00,12/18/2018 18:30,2,Calico,0.61,16.04,17,9,1,1
ANSL_69926,6/22/2018 0:00,8/19/2018 16:03,2,Black,0.3,21.21,13,9,1,2
ANSL_66541,6/26/2017 0:00,7/22/2017 19:35,,Brown Tabby,0.26,40.8,13,9,2,1
ANSL_71407,3/12/2010 0:00,4/6/2018 16:15,1,Orange Tabby,0.99,30.3,0,7,0,1
ANSL_54212,4/23/2016 0:00,2/13/2017 10:12,1,Brown Brindle,0.26,12.11,7,1,0,2
ANSL_59205,12/27/2015 0:00,12/23/2016 19:06,1,Blue Tick,0.92,27.31,0,1,0,2
ANSL_63377,6/10/2018 0:00,9/25/2018 13:03,1,White,0.63,16.91,0,1,0,2
ANSL_69369,10/2/2015 0:00,12/2/2018 15:05,0,Brown,0.82,34.98,13,9,1,2
ANSL_61864,9/29/2015 0:00,10/20/2016 9:00,2,Brown Tabby,0.57,10.36,16,9,0,1
ANSL_71208,8/25/2018 0:00,10/13/2018 18:52,2,Blue Tabby,0.25,35.4,13,9,0,1
ANSL_73916,5/4/2016 0:00,12/21/2016 18:01,0,White,0.54,11.32,13,9,1,2
ANSL_63446,10/21/2009 0:00,5/25/2017 12:14,0,Black,0.77,12.19,0,1,1,2
ANSL_74481,4/16/2016 0:00,5/12/2017 0:00,0,Black,0.56,38.17,13,9,1,2
ANSL_72667,3/11/2018 0:00,10/7/2018 16:37,0,Brown,0.35,15.24,0,1,1,2
ANSL_68819,5/13/2015 0:00,6/6/2017 19:25,0,Black,0.38,33.78,16,9,1,1
ANSL_74408,7/1/2015 0:00,4/19/2017 17:52,0,Yellow Brindle,0.17,9.01,0,1,1,2
ANSL_71633,11/3/2017 0:00,5/9/2018 16:21,2,White,0.59,28.02,0,1,1,2
ANSL_69912,7/6/2016 0:00,10/16/2016 18:46,1,Black,0.92,22.51,0,1,0,1
ANSL_71697,10/24/2017 0:00,12/20/2017 11:36,2,Brown Tabby,0.21,46.92,13,9,1,1
ANSL_53088,3/4/2016 0:00,1/27/2017 19:51,1,Black,0.27,34.95,0,1,0,2
ANSL_70600,7/27/2015 0:00,12/13/2016 12:34,0,Brown Tabby,0.44,23.7,0,1,1,1
ANSL_73855,11/23/2013 0:00,2/17/2018 17:28,1,White,0.18,19.72,0,7,0,2
ANSL_73402,12/13/2017 0:00,3/12/2018 8:42,1,Black,0.26,18.94,7,1,0,1
ANSL_50397,10/12/2007 0:00,11/1/2017 18:38,1,Black,0.23,43.78,18,4,0,2
ANSL_54610,11/1/2015 0:00,10/3/2016 13:40,1,Black,0.36,33.74,13,9,0,1
ANSL_62020,12/22/2016 0:00,1/26/2019 15:58,0,Black,0.36,37.75,0,1,1,2
ANSL_76727,4/1/2018 0:00,5/9/2019 17:26,2,Tan,0.43,40.32,0,7,0,2
ANSL_70154,1/14/2015 0:00,2/12/2017 17:26,0,Black,0.91,22.68,0,7,1,2
ANSL_74484,10/11/2016 0:00,12/27/2016 9:30,2,Tan,0.45,32.94,13,9,0,2
ANSL_72206,10/21/2013 0:00,1/26/2017 13:18,1,Brown,0.02,34.82,0,7,0,2
ANSL_67055,4/8/2016 0:00,3/30/2018 9:52,0,Black,0.94,24.84,7,1,1,2
ANSL_62148,3/20/2017 0:00,11/16/2017 16:09,1,Tricolor,0.09,30.82,0,1,0,2
ANSL_68953,6/7/2015 0:00,7/2/2017 15:59,2,Black,0.06,12.32,13,9,1,2
ANSL_73636,7/22/2018 0:00,10/11/2018 19:29,0,Brown Tabby,0.2,10.57,7,1,1,1
ANSL_73394,10/4/2015 0:00,4/25/2017 16:47,2,Black,0.93,21.56,0,7,1,2
ANSL_62615,10/7/2014 0:00,10/28/2016 9:00,1,Brown Tabby,0.64,42.1,16,9,0,1
ANSL_57179,7/28/2016 0:00,8/18/2017 16:47,,Brown,0.12,31.52,15,4,2,4
ANSL_70688,12/2/2017 0:00,12/27/2018 18:56,0,Tortie,0.66,27.85,0,1,1,1
ANSL_73385,9/4/2012 0:00,9/30/2016 0:00,2,Red,0.77,30.89,13,9,1,2
ANSL_56795,1/7/2019 0:00,2/12/2019 19:16,2,Black,0.22,21.39,13,9,0,1
ANSL_50558,3/8/2017 0:00,2/28/2018 16:43,0,Sable,0.92,28.75,0,1,1,2
ANSL_70672,12/24/2014 0:00,1/15/2017 9:00,,Black,0.77,12.75,16,9,2,1
ANSL_66000,1/5/2018 0:00,1/30/2019 0:00,2,Orange Tabby,0.08,20.18,17,9,0,1
ANSL_73256,1/31/2018 0:00,4/26/2018 17:33,1,White,0.5,14.47,0,1,0,2
ANSL_56952,8/10/2016 0:00,9/6/2018 16:20,0,Black,0.12,11.04,0,8,1,2
ANSL_64626,6/21/2018 0:00,10/1/2018 8:46,0,Calico,0.95,15.72,7,1,1,1
ANSL_61282,4/21/2012 0:00,5/21/2017 17:02,1,Brown Brindle,0.83,49.03,0,1,0,2
ANSL_56280,8/10/2016 0:00,10/28/2016 14:44,0,Black,0.75,25.95,7,1,1,1
ANSL_71001,6/22/2014 0:00,7/17/2017 0:00,1,White,0.03,48.75,13,9,0,1
ANSL_52318,11/15/2016 0:00,2/15/2017 13:56,2,Brown Tabby,0.91,16.89,13,9,1,1
ANSL_61228,10/27/2018 0:00,1/25/2019 15:38,0,Orange Tabby,0.75,33.01,0,1,1,1
ANSL_51855,12/10/2012 0:00,1/1/2017 15:43,2,Red,0.13,32.04,0,7,0,2
ANSL_61112,9/8/2018 0:00,11/22/2018 15:00,0,Tortie,0.04,25.87,7,1,1,1
ANSL_52440,12/22/2018 0:00,3/16/2019 18:11,2,Brown Tabby,0.11,35.29,0,1,0,1
ANSL_68556,10/13/2016 0:00,11/17/2016 14:19,,White,0.67,33.96,13,9,2,1
ANSL_73545,8/15/2014 0:00,9/8/2016 18:31,1,Sable,0.81,43.84,0,7,0,2
ANSL_69681,8/24/2018 0:00,11/22/2018 11:41,1,Tan,0.95,38.67,0,1,0,2
ANSL_51895,10/22/2017 0:00,1/28/2018 11:19,2,Tan,0.64,23.75,13,9,1,2
ANSL_68893,9/23/2013 0:00,11/1/2017 16:19,1,Tan,0.25,38.66,0,1,0,2
ANSL_76785,12/27/2010 0:00,5/10/2019 8:36,0,Black,0.16,33.48,7,1,1,2
ANSL_63056,12/27/2017 0:00,4/1/2018 17:49,0,Black,0.42,13.67,0,1,1,1
ANSL_54775,7/12/2016 0:00,8/27/2016 15:06,2,Seal Point,0.88,26.91,13,9,0,1
ANSL_51923,3/25/2015 0:00,7/12/2017 16:45,1,Tan,0.23,41.88,13,9,0,2
ANSL_50761,6/24/2017 0:00,7/21/2017 20:13,,White,0.51,14.18,0,2,2,4
ANSL_67130,11/22/2015 0:00,12/13/2017 11:11,2,Tan,0.36,18.49,0,7,0,2
ANSL_74187,8/5/2015 0:00,10/28/2016 14:30,0,Black,0.36,25.47,7,1,1,1
ANSL_68931,7/28/2018 0:00,9/18/2018 15:05,2,Brown Tabby,0.5,30.8,13,9,1,1
ANSL_56022,1/9/2017 0:00,5/23/2017 11:05,1,Black,0.39,5.49,7,1,0,1
